GeneId	Chr	Start	End	Intron_Start	Intron_End	Log2TPMRatio	TPM_1	TPM_2	minusLog10PValue	PValue	RValue_1	RValue_2
MAOA	chrX	43514155	43606071	43592043	43595473	-1.12589	0.000119351	0.000260467	2.80492	0.00156702	2.54988	-1.98892
MAOB	chrX	43625857	43741721	43626866	43627900	-2.31706	0.0001	0.000498315	2.12978	0.00741693	-4.20035	-0.300736
MAOB	chrX	43625857	43741721	43628666	43634421	-1.16904	0.000102829	0.000231222	2.06953	0.00852069	-4.9922	0.700006
MAOB	chrX	43625857	43741721	43655136	43656371	-1.78318	0.0001	0.000344183	2.12978	0.00741693	-5.28133	0.452099
MAOB	chrX	43625857	43741721	43656514	43661418	-1.00413	0.000110871	0.000222378	2.80492	0.00156702	-4.81624	0.696809
MAOB	chrX	43625857	43741721	43662652	43698113	-0.81136	0.000119733	0.000210115	3.34322	0.00045371	-4.23997	0.375481
MAOB	chrX	43625857	43741721	43698252	43702915	-1.47006	0.000156067	0.000432355	3.1527	0.000703566	-3.72754	0.256288
MAOB	chrX	43625857	43741721	43703011	43741499	-0.770622	0.000117839	0.000201034	4.66567	2.15938e-05	-4.07858	0.281584
NDP	chrX	43808024	43832921	43809273	43817717	-1.02025	0.000103638	0.000210207	2.25964	0.00549997	4.1844	0.749632
NDP	chrX	43808024	43832921	43818099	43832549	-0.922223	0.000103526	0.000196185	3.68768	0.000205267	4.50588	0.774307
EFHC2	chrX	44007128	44202923	44132083	44171813	-4.55023	0.000908514	0.0212857	11.5348	2.9185e-12	-3.78691	-0.543858
CXorf36	chrX	45007618	45060146	45011238	45013154	-1.11288	0.00660373	0.0142824	3.21664	0.000607239	-1.05573	-0.94056
CXorf36	chrX	45007618	45060146	45023495	45050995	-0.872027	0.000166635	0.00030498	3.59487	0.000254172	-0.547425	-0.905416
LINC01204	chrX	45364633	45386484	45382890	45383978	-1.61786	0.0001	0.00030692	2.12978	0.00741693	0.180426	-0.0995508
LOC401585	chrX	45707509	45710920	45708907	45710783	-1.92295	0.000322375	0.00122244	2.11221	0.00772315	-1.87735	0.0809054
CHST7	chrX	46433122	46457931	46434859	46457194	0.727444	0.0435453	0.0263002	6.08107	8.29716e-07	-0.508479	-0.983283
LINC01545	chrX	46746854	46759139	46747128	46749727	-0.50532	0.0105469	0.0149706	3.25294	0.00055855	-2.12448	-0.773859
RGN	chrX	46937754	46952713	46938109	46939715	-0.720998	0.00310294	0.00511464	2.51998	0.00302006	-0.885617	-1.563
RGN	chrX	46937754	46952713	46940336	46940528	-1.1736	0.0099201	0.0223771	3.45444	0.000351203	-0.637634	-0.781334
UBA1	chrX	47050199	47074527	47053424	47058201	0.520751	2.94803	2.0548	7.47369	3.35981e-08	-0.500439	-0.630345
CDK16	chrX	47077528	47089394	47082711	47082950	0.27213	0.47516	0.393479	2.46182	0.00345284	-0.846236	-0.904748
ARAF	chrX	47420499	47431320	47420651	47422307	0.700049	1.345	0.827918	8.14725	7.1245e-09	-0.507944	-1.64639
SYN1	chrX	47431300	47479256	47442936	47444334	2.91245	0.0292843	0.00388957	6.22293	5.98513e-07	-0.172892	-1.27884
SYN1	chrX	47431300	47479256	47444415	47444603	1.85313	0.093121	0.0257752	3.52925	0.00029563	-0.0565745	-0.282282
SYN1	chrX	47431300	47479256	47444731	47444941	1.79458	0.102764	0.0296224	2.99253	0.00101734	-0.051373	-0.248442
SYN1	chrX	47431300	47479256	47445067	47445919	2.0373	0.0782589	0.0190654	4.43931	3.63658e-05	-0.0672174	-0.370237
CXXC1P1	chrX	47566590	47596027	47583736	47583956	-3.09084	0.000380903	0.00324526	2.25964	0.00549997	-0.230707	-0.128112
SPACA5#1	chrX	47863734	47869126	47867346	47867773	1.99313	0.0513367	0.0128954	7.35286	4.43748e-08	-0.99961	-0.684634
SPACA5B#1	chrX	47867170	47869126	47867346	47867773	1.99313	0.0513367	0.0128954	7.35286	4.43748e-08	-1.04998	-0.760187
ZNF630	chrX	47917567	47931025	47930509	47930633	2.94062	0.1341	0.0174668	9.16814	6.78983e-10	-0.796304	-1.35853
SPACA5#2	chrX	47986603	47991995	47986685	47989983	2.49617	0.0249676	0.00442543	13.1194	7.59643e-14	-0.929351	-0.762004
SPACA5#2	chrX	47986603	47991995	47990215	47990642	2.04543	0.0517476	0.0125359	7.39755	4.00357e-08	-0.994349	-0.700184
SPACA5B#2	chrX	47990039	47991995	47990215	47990642	2.04543	0.0517476	0.0125359	7.39755	4.00357e-08	-1.05119	-0.777036
SSX5	chrX	48045656	48056199	48054566	48054725	-3.67982	0.000243393	0.0031192	2.04433	0.00902965	0.752979	-0.474507
SSX1	chrX	48114752	48126879	48114868	48115485	-1.49251	0.000491592	0.00138324	2.96953	0.00107269	-0.837348	-1.13129
SSX3	chrX	48205863	48216188	48213530	48214066	-3.7528	0.000127193	0.00171462	3.77202	0.000169038	2.17202	0.0702416
SSX4B#1	chrX	48242957	48252785	48244118	48244793	-3.84978	0.000204642	0.00295049	3.82024	0.000151273	0.939492	-0.47629
SSX4B#1	chrX	48242957	48252785	48248924	48251310	-1.79073	0.000138062	0.000477681	2.32329	0.00475022	-0.853659	-2.17019
SSX4#1	chrX	48242968	48252785	48244118	48244793	-3.84978	0.000204642	0.00295049	3.82024	0.000151273	0.939492	-0.47629
SSX4#1	chrX	48242968	48252785	48248924	48251310	-1.79073	0.000138062	0.000477681	2.32329	0.00475022	-0.853659	-2.17019
SSX4#2	chrX	48261524	48271344	48269517	48270192	-4.04783	0.000163494	0.00270409	3.87011	0.000134862	1.31844	-0.515676
SSX4#2	chrX	48261524	48271344	48270308	48270745	-3.61073	0.000258692	0.00316025	4.53105	2.94405e-05	0.695665	-0.44911
SSX4B#2	chrX	48261524	48271355	48269517	48270192	-4.04783	0.000163494	0.00270409	3.87011	0.000134862	1.31844	-0.515676
SSX4B#2	chrX	48261524	48271355	48270308	48270745	-3.61073	0.000258692	0.00316025	4.53105	2.94405e-05	0.695665	-0.44911
FTSJ1	chrX	48334409	48344752	48335057	48336348	-1.16	0.447789	1.00061	11.7199	1.90571e-12	-0.737041	-0.719271
GLOD5	chrX	48620154	48632064	48620258	48624239	1.49695	0.00377091	0.00133604	2.2345	0.0058278	-0.500674	-0.702077
GLOD5	chrX	48620154	48632064	48629499	48631725	1.84205	0.00391281	0.00109138	2.07831	0.00834999	-1.25421	-0.57395
GATA1	chrX	48644982	48652717	48651705	48652199	2.91273	0.0316483	0.00420273	7.12034	7.57983e-08	-1.47877	0.0179102
ERAS	chrX	48684923	48688279	48684960	48687490	1.75788	0.00389548	0.00115183	3.85314	0.000140235	0.00804028	0.0471522
CCDC120	chrX	48910961	48927510	48922196	48922566	0.596545	0.277793	0.183715	3.665	0.000216271	-0.824173	-1.26379
WDR45	chrX	48932092	48958059	48957493	48957987	1.20986	0.0726027	0.0313869	8.55937	2.75822e-09	-0.315296	-0.43348
MAGIX	chrX	49019181	49024495	49020268	49021044	2.38718	0.0292938	0.00559967	9.979	1.04954e-10	-0.350424	0.0105348
PRICKLE3	chrX	49031151	49042853	49041347	49042708	0.939366	0.0145089	0.00756582	3.98318	0.000103949	-0.984718	-1.21412
CACNA1F	chrX	49061523	49089833	49087770	49088139	1.62288	0.441897	0.143478	12.0048	9.88994e-13	-0.788624	-0.878229
FOXP3	chrX	49106897	49121288	49108227	49109586	0.825577	0.119612	0.0674917	5.64543	2.26239e-06	-1.38086	-0.986965
PPP1R3F	chrX	49126306	49144555	49127337	49137868	0.842032	0.300545	0.167661	5.15213	7.04477e-06	-0.432617	-0.481886
GAGE12J	chrX	49178509	49294588	49178624	49179664	-2.18725	0.000316357	0.00144081	2.65212	0.00222783	-0.724351	0.0800606
GAGE4	chrX	49216649	49223939	49216723	49217762	-2.50626	0.000124531	0.000707517	2.88498	0.00130323	-3.78958	0.185081
GAGE5	chrX	49216657	49223943	49216723	49217762	-2.50626	0.000124531	0.000707517	2.88498	0.00130323	-2.14844	0.185081
GAGE8#2	chrX	49216659	49304144	49216723	49217762	-2.40861	0.000122662	0.00065129	2.88498	0.00130323	-2.12364	0.202231
GAGE8#2	chrX	49216659	49304144	49218441	49221260	-2.23454	0.000163659	0.0007702	2.10899	0.00778058	-1.82711	0.153581
GAGE8#2	chrX	49216659	49304144	49223954	49226137	-2.50665	0.000202204	0.00114912	3.15854	0.000694168	-1.60748	0.10111
GAGE8#2	chrX	49216659	49304144	49227961	49230798	-2.73817	0.000125017	0.000834138	3.87011	0.000134862	-2.10532	0.141213
GAGE8#2	chrX	49216659	49304144	49233492	49235707	-2.32112	0.000152095	0.00076005	3.7707	0.00016955	-1.89332	0.155747
GAGE8#2	chrX	49216659	49304144	49237498	49240333	-2.34476	0.000125036	0.000635153	3.84513	0.000142846	-2.15687	0.188455
GAGE2E#4	chrX	49216659	49304144	49216723	49217762	-2.40861	0.000122662	0.00065129	2.88498	0.00130323	-2.12364	0.202231
GAGE2E#4	chrX	49216659	49304144	49218441	49221260	-2.23454	0.000163659	0.0007702	2.10899	0.00778058	-1.82711	0.153581
GAGE2E#4	chrX	49216659	49304144	49223954	49226137	-2.50665	0.000202204	0.00114912	3.15854	0.000694168	-1.60748	0.10111
GAGE2E#4	chrX	49216659	49304144	49227961	49230798	-2.73817	0.000125017	0.000834138	3.87011	0.000134862	-2.10532	0.141213
GAGE2E#4	chrX	49216659	49304144	49233492	49235707	-2.32112	0.000152095	0.00076005	3.7707	0.00016955	-1.89332	0.155747
GAGE2E#4	chrX	49216659	49304144	49237498	49240333	-2.34476	0.000125036	0.000635153	3.84513	0.000142846	-2.15687	0.188455
GAGE12I#1	chrX	49216677	49223943	49216723	49217762	-2.40861	0.000122662	0.00065129	2.88498	0.00130323	-2.58198	0.202231
GAGE7	chrX	49216678	49223939	49216723	49217762	-2.50626	0.000124531	0.000707517	2.88498	0.00130323	2.28443	0.185081
GAGE2D#2	chrX	49226138	49233481	49227961	49230798	-2.73817	0.000125017	0.000834138	3.87011	0.000134862	-2.1925	0.141213
GAGE2B	chrX	49235708	49242997	49237498	49240333	-2.44533	0.000126599	0.000689523	3.84513	0.000142846	-2.19333	0.172668
AKAP4	chrX	49955411	49965664	49955759	49956954	-2.01548	0.000167325	0.000676519	3.17991	0.000660837	1.24864	-1.43196
DGKK	chrX	50108406	50213737	50167357	50213032	-1.06808	0.000135346	0.000283772	2.21575	0.00608489	-4.39867	0.227688
MAGED1	chrX	51546155	51645450	51637891	51638148	0.797023	0.0576694	0.0331908	2.36992	0.00426663	-0.96705	-1.33004
XAGE2#1	chrX	52112153	52118826	52112358	52113149	-2.49567	0.000400749	0.00226019	2.03356	0.00925646	0.110255	-0.564039
XAGE1E#1	chrX	52238810	52243953	52239372	52240457	-2.73838	0.000318751	0.00212708	4.12471	7.504e-05	-0.522005	-1.33057
XAGE1B#1	chrX	52238810	52243953	52239372	52240457	-2.73838	0.000318751	0.00212708	4.12471	7.504e-05	-0.224601	-1.29002
XAGE1E#2	chrX	52255220	52260363	52258716	52259801	-2.24745	0.000318751	0.00151356	4.06058	8.69803e-05	0.516197	-0.795246
XAGE1B#2	chrX	52255220	52260363	52258716	52259801	-2.24745	0.000318751	0.00151356	4.06058	8.69803e-05	0.516197	-0.795246
XAGE2#2	chrX	52380348	52387021	52386025	52386816	-2.49567	0.000400749	0.00226019	2.03356	0.00925646	-1.66527	-0.830404
XAGE1E#3	chrX	52511761	52516904	52512323	52513408	-2.6304	0.000318751	0.0019737	4.12471	7.504e-05	-0.522005	-1.39658
XAGE1B#3	chrX	52511761	52516904	52512323	52513408	-2.6304	0.000318751	0.0019737	4.12471	7.504e-05	-0.224601	-1.35481
XAGE1E#4	chrX	52528160	52533303	52531656	52532741	-2.44366	0.000430188	0.00234031	4.10327	7.88364e-05	0.363773	-0.986416
XAGE1B#4	chrX	52528160	52533303	52531656	52532741	-2.44366	0.000430188	0.00234031	4.10327	7.88364e-05	0.363773	-0.986416
XAGE1E#5	chrX	52541054	52546197	52544550	52545635	-2.30782	0.000430188	0.00213001	3.99697	0.0001007	0.363773	-0.606488
XAGE1B#5	chrX	52541054	52546197	52544550	52545635	-2.30782	0.000430188	0.00213001	3.99697	0.0001007	0.363773	-0.606488
SSX8	chrX	52651985	52662998	52652249	52654027	-1.94354	0.000286335	0.00110138	2.30669	0.00493532	0.580439	-2.24657
SSX8	chrX	52651985	52662998	52654117	52654551	-3.03057	0.000267562	0.00218634	2.46819	0.00340262	0.648793	0.0547946
SSX7	chrX	52673111	52683950	52677447	52679402	-1.24213	0.000113294	0.000267994	2.04433	0.00902965	2.98348	0.581394
SSX2#1	chrX	52725946	52736277	52726569	52727033	-2.81717	0.00015196	0.00107098	2.04433	0.00902965	0.0871826	-1.13067
SSX2#1	chrX	52725946	52736277	52727982	52729492	-2.16018	0.00010897	0.000487065	2.91192	0.00122484	3.44573	-1.66335
SSX2#1	chrX	52725946	52736277	52729629	52731630	-2.33023	0.000397343	0.00199818	5.27566	5.30084e-06	0.378785	-0.247362
SSX2#1	chrX	52725946	52736277	52733643	52734177	-4.16535	0.000146536	0.00262931	4.64739	2.2522e-05	-1.52151	0.0433204
SSX2#1	chrX	52725946	52736277	52734293	52734730	-2.34914	0.000499934	0.00254727	3.69702	0.000200899	0.314557	0.0447375
SSX2#1	chrX	52725946	52736277	52734820	52736161	-2.73988	0.000261564	0.00174728	2.76481	0.00171865	0.658698	0.0656926
SSX2B#1	chrX	52725946	52736276	52726569	52727033	-2.81717	0.00015196	0.00107098	2.04433	0.00902965	0.0871826	-1.13067
SSX2B#1	chrX	52725946	52736276	52727982	52729492	-2.16018	0.00010897	0.000487065	2.91192	0.00122484	3.44573	-1.66335
SSX2B#1	chrX	52725946	52736276	52729629	52731630	-2.33023	0.000397343	0.00199818	5.27566	5.30084e-06	0.378785	-0.247362
SSX2B#1	chrX	52725946	52736276	52733643	52734177	-4.16535	0.000146536	0.00262931	4.64739	2.2522e-05	-1.52151	0.0433204
SSX2B#1	chrX	52725946	52736276	52734293	52734730	-2.34914	0.000499934	0.00254727	3.69702	0.000200899	0.314557	0.0447375
SSX2B#1	chrX	52725946	52736276	52734820	52736161	-2.73988	0.000261564	0.00174728	2.76481	0.00171865	0.658698	0.0656926
SSX2#2	chrX	52780280	52790617	52781827	52782264	-2.24055	0.000539737	0.00255068	2.40896	0.00389977	0.285504	0.0468391
SSX2#2	chrX	52780280	52790617	52782380	52782914	-4.16535	0.000146536	0.00262931	4.64739	2.2522e-05	1.62322	0.0433204
SSX2#2	chrX	52780280	52790617	52784927	52786930	-2.30797	0.000362847	0.00179677	3.96125	0.000109334	-1.01358	-0.920338
SSX2#2	chrX	52780280	52790617	52788724	52789420	-2.59034	0.000134322	0.000808939	2.06953	0.00852069	1.92581	-1.20194
SSX2#2	chrX	52780280	52790617	52789526	52789990	-2.81717	0.00015196	0.00107098	2.04433	0.00902965	-0.920695	-1.31838
SSX2B#2	chrX	52780281	52790617	52781827	52782264	-2.24055	0.000539737	0.00255068	2.40896	0.00389977	0.285504	0.0468391
SSX2B#2	chrX	52780281	52790617	52782380	52782914	-4.16535	0.000146536	0.00262931	4.64739	2.2522e-05	1.62322	0.0433204
SSX2B#2	chrX	52780281	52790617	52784927	52786930	-2.30797	0.000362847	0.00179677	3.96125	0.000109334	-1.01358	-0.920338
SSX2B#2	chrX	52780281	52790617	52788724	52789420	-2.59034	0.000134322	0.000808939	2.06953	0.00852069	1.92581	-1.20194
SSX2B#2	chrX	52780281	52790617	52789526	52789990	-2.81717	0.00015196	0.00107098	2.04433	0.00902965	-0.920695	-1.31838
FAM156A#1	chrX	52926322	52937585	52926436	52928084	2.50589	3.18161	0.560144	14.3476	4.49151e-15	-0.242487	-0.422906
FAM156A#2	chrX	52976464	53024651	52985954	52986285	2.54695	3.98989	0.682736	14.3476	4.49151e-15	-0.949767	-1.1596
KDM5C	chrX	53220503	53254604	53222515	53222618	-0.916992	2.3525	4.44194	9.78985	1.62239e-10	-0.991112	-0.817724
HUWE1	chrX	53559057	53713674	53560373	53560967	0.524823	2.60982	1.81394	6.05419	8.8269e-07	-0.849576	-1.01475
FGD1	chrX	54471887	54522599	54472848	54473743	-0.5408	1.01263	1.47315	10.5977	2.52514e-11	-0.833234	-0.875003
FGD1	chrX	54471887	54522599	54497921	54521558	-0.443324	0.00153159	0.00208255	3.05168	0.000887802	-3.46654	-0.753686
ITIH6	chrX	54775332	54824673	54777814	54780083	2.45805	0.00106661	0.000194115	2.2301	0.00588703	-0.928533	-2.46431
ITIH6	chrX	54775332	54824673	54786361	54800513	1.14637	0.00906404	0.00409476	10.7235	1.88998e-11	-0.235099	0
MAGED2	chrX	54834032	54842448	54835657	54835735	1.5149	0.316223	0.110653	6.11536	7.66721e-07	-0.539538	-0.599433
TRO	chrX	54946996	54957866	54957465	54957636	1.5881	0.0881836	0.0293307	7.29125	5.11383e-08	-1.38275	-0.865829
PFKFB1	chrX	54959567	55024967	55020512	55024838	2.13309	0.0016337	0.000372432	5.14256	7.20176e-06	-1.83906	0.302134
ALAS2	chrX	55035488	55057497	55040082	55041179	2.41021	0.0141027	0.00265311	8.22067	6.01633e-09	-3.21144	-0.973225
VSIG4	chrX	65241580	65259967	65244972	65247290	3.04194	0.00219946	0.000267056	2.89195	0.00128247	-2.28229	0.614219
VSIG4	chrX	65241580	65259967	65253673	65259785	2.66177	0.00166063	0.000262422	6.34318	4.53752e-07	-2.02275	0.566211
HEPH	chrX	65382391	65487230	65393644	65408200	1.47588	0.00999193	0.00359224	13.8907	1.28615e-14	-0.100599	0
HEPH	chrX	65382391	65487230	65409781	65411971	-1.62847	0.00012131	0.000375073	2.83148	0.00147407	-3.22172	0.371677
HEPH	chrX	65382391	65487230	65412141	65413343	-1.78702	0.0001	0.000345102	3.01202	0.000972702	-1.70795	0.429679
HEPH	chrX	65382391	65487230	65415072	65417524	-0.713416	0.0001	0.000163968	2.12978	0.00741693	-2.21511	1.19991
HEPH	chrX	65382391	65487230	65417737	65418719	-2.81392	0.000145984	0.00102655	2.85817	0.00138622	-2.25709	-0.783687
HEPH	chrX	65382391	65487230	65418871	65420381	-2.04041	0.000124304	0.000511341	2.85817	0.00138622	-2.76632	0.262905
HEPH	chrX	65382391	65487230	65420595	65423205	-1.17044	0.00016639	0.000374511	2.80492	0.00156702	-1.63213	0.372313
HEPH	chrX	65382391	65487230	65428089	65474876	0.948563	0.000965088	0.000500059	5.72346	1.89034e-06	-1.6237	0.0176997
HEPH	chrX	65382391	65487230	65478822	65479941	-1.97936	0.00013811	0.000544593	2.04433	0.00902965	-2.85743	-0.917116
EDA2R	chrX	65815482	65859140	65819938	65822474	5.72275	0.047729	0.000903781	7.86183	1.37457e-08	-1.69041	0.10418
AR	chrX	66763874	66950461	66788865	66863097	0.602692	0.000788894	0.000519505	3.04223	0.000907338	-0.18609	0
AR	chrX	66763874	66950461	66931532	66937319	-0.825612	0.000108663	0.000192581	2.04433	0.00902965	-3.5812	0.893158
AR	chrX	66763874	66950461	66937465	66941674	-1.64154	0.00013182	0.000411276	2.44836	0.00356153	-3.5231	-0.832587
OPHN1	chrX	67262186	67653299	67284020	67292993	-0.746773	0.0264354	0.0443596	9.28074	5.23917e-10	-0.168182	-0.0889798
OPHN1	chrX	67262186	67653299	67433815	67454328	0.709933	0.00334165	0.00204292	4.48448	3.27733e-05	-0.479978	-1.12739
OPHN1	chrX	67262186	67653299	67494652	67502897	-1.36	0.000166681	0.000427845	2.74687	0.00179115	-3.18147	0.200663
OPHN1	chrX	67262186	67653299	67652867	67653009	-2.89566	0.00134141	0.00998257	2.80492	0.00156702	-2.5321	-0.401607
STARD8	chrX	67867511	67945684	67867770	67885340	0.952098	0.00259278	0.00134016	3.598	0.00025235	-0.366597	-0.220871
FAM155B	chrX	68725078	68752351	68725987	68748835	-0.768648	0.000106857	0.00018205	2.61001	0.00245465	-0.6988	0.716041
EDA	chrX	68835911	69259321	68890138	69080687	0.666298	0.00139067	0.00087629	6.3946	4.03085e-07	-0.852805	-2.25977
AWAT2	chrX	69260392	69269788	69262237	69262918	-1.76352	0.000160426	0.000544686	2.01929	0.00956558	-0.0513635	0.257033
AWAT2	chrX	69260392	69269788	69264313	69269697	-2.30161	0.000121269	0.000597868	2.3903	0.00407101	2.1983	-2.25477
IGBP1	chrX	69353318	69386173	69353391	69353572	-1.92356	0.102681	0.389528	10.4744	3.35453e-11	-1.14117	-0.944618
DGAT2L6	chrX	69397333	69425553	69397518	69419120	2.8495	0.00449897	0.000624205	12.5882	2.58096e-13	-0.0652372	-1.05799
AWAT1	chrX	69454505	69460511	69454622	69455565	2.9563	0.01291	0.00166339	8.79258	1.61219e-09	-1.13863	-0.855448
AWAT1	chrX	69454505	69460511	69455990	69456893	3.07418	0.0085902	0.00101996	6.45348	3.51985e-07	-1.64956	-0.866245
AWAT1	chrX	69454505	69460511	69459785	69459985	4.65822	0.0105067	0.000416103	3.62492	0.000237179	-1.1754	-0.623862
ARR3	chrX	69488185	69501690	69497380	69497565	2.56409	0.122272	0.0206756	9.68563	2.06239e-10	-0.918776	-0.988628
ARR3	chrX	69488185	69501690	69500433	69500615	2.69428	0.139357	0.0215313	10.3654	4.31171e-11	-1.82327	-0.866601
RAB41	chrX	69502022	69504852	69503894	69504115	0.892944	0.070074	0.0377358	3.04455	0.000902497	-0.970425	-0.73938
KIF4A	chrX	69509879	69640774	69573658	69594000	0.504835	0.00282839	0.00199328	2.625	0.0023714	-1.48049	-0.941494
KIF4A	chrX	69509879	69640774	69615900	69622415	0.419119	0.0134966	0.0100939	2.55564	0.00278201	-0.807928	-0.465276
GDPD2	chrX	69642881	69653241	69649914	69650823	-1.07382	0.00318199	0.00669811	4.58345	2.60945e-05	-1.24555	-0.687252
GDPD2	chrX	69642881	69653241	69652305	69652428	-1.61908	0.00622358	0.0191175	2.48769	0.00325317	-1.1108	-0.666909
DLG3	chrX	69664705	69725339	69672606	69673486	2.89349	0.0299607	0.00403205	9.50108	3.15442e-10	-0.547082	-0.800069
TEX11	chrX	69748790	70128567	69774651	69811600	0.414513	0.00197565	0.00148228	2.43655	0.00365976	0	0
TEX11	chrX	69748790	70128567	69811674	69825250	0.869285	0.00387228	0.00211976	6.1215	7.55955e-07	-0.192085	0
TEX11	chrX	69748790	70128567	69830394	69843799	-1.26695	0.000117375	0.000282466	2.33448	0.00462937	2.20503	0.438778
TEX11	chrX	69748790	70128567	69844775	69849460	-1.62642	0.000137029	0.000423071	3.11957	0.000759329	1.63087	0.262455
TEX11	chrX	69748790	70128567	69898740	69902523	1.22357	0.0135732	0.00581234	7.83736	1.45424e-08	-0.0369	0.000919598
TEX11	chrX	69748790	70128567	70127661	70128503	-4.44807	0.000112441	0.00245429	4.64739	2.2522e-05	-2.79067	-0.462574
SLC7A3	chrX	70145430	70150975	70148108	70148305	-2.10629	0.00137612	0.00592533	3.94441	0.000113654	-2.0274	-0.868085
BCYRN1	chrX	70430035	70948962	70460959	70461076	0.914194	0.125704	0.0667037	2.49652	0.00318775	-0.0676888	-0.217915
BCYRN1	chrX	70430035	70948962	70461195	70462019	0.56923	0.0852754	0.0574736	2.16725	0.00680382	-0.0987679	-0.250348
BCYRN1	chrX	70430035	70948962	70462275	70462819	1.13071	0.251866	0.115025	8.10037	7.93656e-09	-0.0342087	-0.130514
BCYRN1	chrX	70430035	70948962	70462935	70463678	0.428299	0.413795	0.307507	3.30184	0.000499072	-0.0209183	-0.0502117
BCYRN1	chrX	70430035	70948962	70463831	70464151	0.937242	0.144123	0.0752656	4.14668	7.13371e-05	-0.0592129	-0.194969
BCYRN1	chrX	70430035	70948962	70464321	70464639	0.809536	0.793832	0.452933	7.97604	1.05671e-08	-0.0109418	-0.0342796
BCYRN1	chrX	70430035	70948962	70464744	70465188	1.68275	0.0281514	0.00876879	5.27734	5.28027e-06	-0.280184	-1.1618
BCYRN1	chrX	70430035	70948962	70465693	70465835	-0.705299	0.0679065	0.11072	3.45602	0.000349932	-0.122699	-0.135357
BCYRN1	chrX	70430035	70948962	70466543	70467194	0.742948	0.0622831	0.0372152	3.02344	0.000947452	-0.133564	-0.370328
BCYRN1	chrX	70430035	70948962	70469530	70469875	1.65601	0.413996	0.131367	11.3456	4.51237e-12	-0.0209082	-0.114906
